cell_id,tower_range,connection_check,run_type
57,0.30000000000000004,True,Baseline Variable Range
57,0.4,True,Baseline Variable Range
57,0.5,True,Baseline Variable Range
57,0.6,True,Baseline Variable Range
57,0.7,True,Baseline Variable Range
57,0.7999999999999999,True,Baseline Variable Range
57,0.8999999999999999,True,Baseline Variable Range
57,0.9999999999999999,True,Baseline Variable Range
58,0.1,False,Baseline Variable Range
58,0.2,False,Baseline Variable Range
58,0.30000000000000004,False,Baseline Variable Range
58,0.4,False,Baseline Variable Range
58,0.5,True,Baseline Variable Range
58,0.6,True,Baseline Variable Range
58,0.7,True,Baseline Variable Range
58,0.7999999999999999,True,Baseline Variable Range
58,0.8999999999999999,True,Baseline Variable Range
58,0.9999999999999999,True,Baseline Variable Range
59,0.1,False,Baseline Variable Range
59,0.2,True,Baseline Variable Range
59,0.30000000000000004,True,Baseline Variable Range
59,0.4,True,Baseline Variable Range
59,0.5,True,Baseline Variable Range
59,0.6,True,Baseline Variable Range
59,0.7,True,Baseline Variable Range
59,0.7999999999999999,True,Baseline Variable Range
59,0.8999999999999999,True,Baseline Variable Range
59,0.9999999999999999,True,Baseline Variable Range
60,0.1,False,Baseline Variable Range
60,0.2,False,Baseline Variable Range
60,0.30000000000000004,True,Baseline Variable Range
60,0.4,True,Baseline Variable Range
60,0.5,True,Baseline Variable Range
60,0.6,True,Baseline Variable Range
60,0.7,True,Baseline Variable Range
60,0.7999999999999999,True,Baseline Variable Range
60,0.8999999999999999,True,Baseline Variable Range
60,0.9999999999999999,True,Baseline Variable Range
61,0.1,False,Baseline Variable Range
61,0.2,False,Baseline Variable Range
61,0.30000000000000004,False,Baseline Variable Range
61,0.4,False,Baseline Variable Range
61,0.5,True,Baseline Variable Range
61,0.6,True,Baseline Variable Range
61,0.7,True,Baseline Variable Range
61,0.7999999999999999,True,Baseline Variable Range
61,0.8999999999999999,True,Baseline Variable Range
61,0.9999999999999999,True,Baseline Variable Range
62,0.1,False,Baseline Variable Range
62,0.2,True,Baseline Variable Range
62,0.30000000000000004,True,Baseline Variable Range
62,0.4,True,Baseline Variable Range
62,0.5,True,Baseline Variable Range
62,0.6,True,Baseline Variable Range
62,0.7,True,Baseline Variable Range
62,0.7999999999999999,True,Baseline Variable Range
62,0.8999999999999999,True,Baseline Variable Range
62,0.9999999999999999,True,Baseline Variable Range
63,0.1,False,Baseline Variable Range
63,0.2,False,Baseline Variable Range
63,0.30000000000000004,False,Baseline Variable Range
63,0.4,False,Baseline Variable Range
63,0.5,True,Baseline Variable Range
63,0.6,True,Baseline Variable Range
63,0.7,True,Baseline Variable Range
63,0.7999999999999999,True,Baseline Variable Range
63,0.8999999999999999,True,Baseline Variable Range
63,0.9999999999999999,True,Baseline Variable Range
64,0.1,False,Baseline Variable Range
64,0.2,True,Baseline Variable Range
64,0.30000000000000004,True,Baseline Variable Range
64,0.4,True,Baseline Variable Range
64,0.5,True,Baseline Variable Range
64,0.6,True,Baseline Variable Range
64,0.7,True,Baseline Variable Range
64,0.7999999999999999,True,Baseline Variable Range
64,0.8999999999999999,True,Baseline Variable Range
64,0.9999999999999999,True,Baseline Variable Range
65,0.1,True,Baseline Variable Range
65,0.2,True,Baseline Variable Range
65,0.30000000000000004,True,Baseline Variable Range
65,0.4,True,Baseline Variable Range
65,0.5,True,Baseline Variable Range
65,0.6,True,Baseline Variable Range
65,0.7,True,Baseline Variable Range
65,0.7999999999999999,True,Baseline Variable Range
65,0.8999999999999999,True,Baseline Variable Range
65,0.9999999999999999,True,Baseline Variable Range
66,0.1,False,Baseline Variable Range
66,0.2,False,Baseline Variable Range
66,0.30000000000000004,False,Baseline Variable Range
66,0.4,False,Baseline Variable Range
66,0.5,False,Baseline Variable Range
66,0.6,True,Baseline Variable Range
66,0.7,True,Baseline Variable Range
66,0.7999999999999999,True,Baseline Variable Range
66,0.8999999999999999,True,Baseline Variable Range
66,0.9999999999999999,True,Baseline Variable Range
67,0.1,False,Baseline Variable Range
67,0.2,False,Baseline Variable Range
67,0.30000000000000004,True,Baseline Variable Range
67,0.4,True,Baseline Variable Range
67,0.5,True,Baseline Variable Range
67,0.6,True,Baseline Variable Range
67,0.7,True,Baseline Variable Range
67,0.7999999999999999,True,Baseline Variable Range
67,0.8999999999999999,True,Baseline Variable Range
67,0.9999999999999999,True,Baseline Variable Range
68,0.1,False,Baseline Variable Range
68,0.2,False,Baseline Variable Range
68,0.30000000000000004,True,Baseline Variable Range
68,0.4,True,Baseline Variable Range
68,0.5,True,Baseline Variable Range
68,0.6,True,Baseline Variable Range
68,0.7,True,Baseline Variable Range
68,0.7999999999999999,True,Baseline Variable Range
